action,table,file,line
JOIN,t_timbradoturno,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12551
JOIN,t_diasemana,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12552
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12553
JOIN,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12554
JOIN,t_cleintemetodotimbrado,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12555
INSERT,tmp_timbradodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12761
JOIN,t_timbradoturno,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12861
JOIN,t_diasemana,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12862
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12863
JOIN,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12864
JOIN,t_cleintemetodotimbrado,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12865
UPDATE,t_timbradodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12932
JOIN,tmp_timbradodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12933
JOIN,t_timbradoturno,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12934
JOIN,t_diasemana,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12935
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12936
JOIN,t_preciotimbradoproducto,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12937
JOIN,t_cleintemetodotimbrado,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,12938
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13102
SELECT,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13301
INSERT,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13442
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13588
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13589
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13590
UPDATE,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13645
UPDATE,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13693
INSERT,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13700
UPDATE,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13753
JOIN,tmp_ategas_ultimopaso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13812
UPDATE,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13826
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13875
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13886
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13901
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13902
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13914
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13915
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13928
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13929
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13946
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13947
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13972
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13973
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13974
JOIN,tmp_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13975
JOIN,tmp_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13976
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13977
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,13978
JOIN,t_usuariomodulo,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14034
INSERT,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14116
SELECT,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14129
INSERT,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14151
UPDATE,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14163
UPDATE,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14220
JOIN,t_usuariomodulo,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14262
INSERT,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14344
SELECT,t_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14357
INSERT,t_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14379
UPDATE,t_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14391
UPDATE,t_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14448
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14496
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14515
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14516
JOIN,t_estado_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14517
JOIN,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14518
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14533
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14534
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14552
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14553
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14565
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14599
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14600
JOIN,tmp_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14601
JOIN,tmp_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14602
JOIN,tmp_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14603
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14604
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14605
UPDATE,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14680
JOIN,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14681
SELECT,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14692
INSERT,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14692
UPDATE,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14700
JOIN,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14753
UPDATE,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14920
SELECT,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14929
INSERT,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14935
UPDATE,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14945
SELECT,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14954
UPDATE,t_ate_gas_etapa_inventario_imagen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14966
UPDATE,t_ate_gas_etapa_inventario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14979
INSERT,t_ate_gas_etapa_imagen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,14992
INSERT,t_ate_gas_etapa_inventario_imagen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15071
INSERT,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15192
UPDATE,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15200
UPDATE,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15254
UPDATE,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15262
UPDATE,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15316
UPDATE,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15322
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15404
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15423
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15424
JOIN,t_estado_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15425
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15441
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15442
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15460
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15461
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15474
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15512
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15513
JOIN,tmp_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15514
JOIN,tmp_ate_gas_etapa_tecnico_qa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15515
JOIN,tmp_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15516
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15517
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15518
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15594
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15620
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15638
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15639
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15653
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15669
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15670
JOIN,tmp_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15689
JOIN,tmp_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15690
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15691
JOIN,tmp_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15692
JOIN,t_danios_vehiculos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,15702
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16038
SELECT,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16205
UPDATE,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16293
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16407
SELECT,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16482
SELECT,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16493
UPDATE,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16599
SELECT,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16652
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16745
JOIN,tmp_ubicacion_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16764
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16765
JOIN,t_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16791
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16792
JOIN,tmp_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16793
JOIN,tmp_tecnicos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16794
JOIN,tmp_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16795
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16863
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16874
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16890
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16891
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16904
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16905
JOIN,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16919
JOIN,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16936
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16960
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16961
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16962
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16963
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16964
JOIN,tmp_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16965
JOIN,tmp_ate_gas_etapa_anterior_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,16966
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17040
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17051
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17067
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17068
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17081
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17082
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17104
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17105
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17106
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17107
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17108
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17168
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17179
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17195
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17196
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17209
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17210
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17230
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17231
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17232
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17233
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17234
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17292
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17303
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17319
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17320
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17333
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17334
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17359
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17360
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17361
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17362
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17363
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17425
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17437
JOIN,tmp_ate_gas_etapa_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17454
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17455
JOIN,tmp_ate_gas_etapa_anterior_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17469
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17470
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17480
JOIN,tmp_ate_gas_etapa_produccion_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17497
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17498
JOIN,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17515
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17516
JOIN,t_ate_gas_etapa_tecnico,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17532
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17533
JOIN,tmp_ate_gas_etapa_produccion_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17546
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17547
JOIN,t_ate_gas,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17559
JOIN,tmp_ate_gas_control_calidad_produccion_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17576
JOIN,t_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17577
JOIN,t_ate_gas_etapa_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17593
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17631
JOIN,tmp_ate_gas_etapa,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17632
JOIN,tmp_ate_gas_etapa_anterior,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17633
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17634
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17635
JOIN,tmp_ate_gas_etapa_produccion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17636
JOIN,tmp_ate_gas_etapa_produccion_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17637
JOIN,tmp_ate_gas_etapa_produccion_tecnicos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17638
JOIN,tmp_ate_gas_etapa_control_calidad_tiempos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17639
JOIN,tmp_ate_gas_etapa_produccion_ubicacion_max,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17640
JOIN,t_ate_gas_ubicacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17641
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17642
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17822
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17823
JOIN,t_no_conf,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17824
JOIN,t_clasificacion,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17825
JOIN,t_merma,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17826
JOIN,t_ubicacionitem,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17827
JOIN,t_almacendetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17828
JOIN,t_doc_errada,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17829
JOIN,t_baseproductos,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17830
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17831
JOIN,t_salida,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17849
JOIN,t_ingresodetalle_accesorios,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17882
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17965
JOIN,t_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,17993
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18079
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18080
JOIN,t_almacen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18081
JOIN,t_almacen,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18082
JOIN,t_movilizador,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18083
JOIN,t_ingreso,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18084
JOIN,t_ingresodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18183
JOIN,t_embalaje,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18184
INSERT,tmp_salidadetalle,AtlantesBE-main/AtlantesBE-main/app/routes/almacenes.php,18207
